ID,Treatment,Bio_Rep,Plant,Concentration,Time_Inoc,Time_Measurement,Time_Inoc2,Time_Measurement2,DAI,Date,Root_Length,Comment,No.growth
3OMG_R2_12_15mM_D0_D11,3OMG,R1,12,15mM,D0,D11,0,11,11,04.11.25,20.905,,
3OMG_R2_1_15mM_D0_D11,3OMG,R2,1,15mM,D0,D11,0,11,11,04.11.25,24.744,,
3OMG_R2_2_15mM_D0_D11,3OMG,R2,2,15mM,D0,D11,0,11,11,04.11.25,26.84,,
3OMG_R2_3_15mM_D0_D11,3OMG,R2,3,15mM,D0,D11,0,11,11,04.11.25,24.532,,
3OMG_R2_4_15mM_D0_D11,3OMG,R2,4,15mM,D0,D11,0,11,11,04.11.25,26.578,,
3OMG_R2_5_15mM_D0_D11,3OMG,R2,5,15mM,D0,D11,0,11,11,04.11.25,25.036,,
3OMG_R2_6_15mM_D0_D11,3OMG,R2,6,15mM,D0,D11,0,11,11,04.11.25,23.486,,
3OMG_R2_7_15mM_D0_D11,3OMG,R2,7,15mM,D0,D11,0,11,11,04.11.25,23.409,,
3OMG_R2_8_15mM_D0_D11,3OMG,R2,8,15mM,D0,D11,0,11,11,04.11.25,26.254,,
3OMG_R2_9_15mM_D0_D11,3OMG,R2,9,15mM,D0,D11,0,11,11,04.11.25,25.803,,
3OMG_R2_10_15mM_D0_D11,3OMG,R2,10,15mM,D0,D11,0,11,11,04.11.25,25.78,,
3OMG_R2_11_15mM_D0_D11,3OMG,R2,11,15mM,D0,D11,0,11,11,04.11.25,28.148,,
3OMG_R2_12_15mM_D0_D11,3OMG,R2,12,15mM,D0,D11,0,11,11,04.11.25,25.849,,
Water_R2_1_7.5mM_D0_D12,Water,R1,1,7.5mM,D0,D12,0,12,12,05.11.25,26.998,,
Water_R2_2_7.5mM_D0_D12,Water,R1,2,7.5mM,D0,D12,0,12,12,05.11.25,31.792,,
Water_R2_3_7.5mM_D0_D12,Water,R1,3,7.5mM,D0,D12,0,12,12,05.11.25,32.938,,
Water_R2_4_7.5mM_D0_D12,Water,R1,4,7.5mM,D0,D12,0,12,12,05.11.25,36.406,,
Water_R2_5_7.5mM_D0_D12,Water,R1,5,7.5mM,D0,D12,0,12,12,05.11.25,32.496,,
Water_R2_6_7.5mM_D0_D12,Water,R1,6,7.5mM,D0,D12,0,12,12,05.11.25,37.228,,
Water_R2_7_7.5mM_D0_D12,Water,R1,7,7.5mM,D0,D12,0,12,12,05.11.25,35.786,,
Water_R2_8_7.5mM_D0_D12,Water,R1,8,7.5mM,D0,D12,0,12,12,05.11.25,28.75,,
Water_R2_9_7.5mM_D0_D12,Water,R1,9,7.5mM,D0,D12,0,12,12,05.11.25,40.664,,
Water_R2_10_7.5mM_D0_D12,Water,R1,10,7.5mM,D0,D12,0,12,12,05.11.25,35.35,,
Water_R2_11_7.5mM_D0_D12,Water,R1,11,7.5mM,D0,D12,0,12,12,05.11.25,29.549,,
Water_R2_12_7.5mM_D0_D12,Water,R1,12,7.5mM,D0,D12,0,12,12,05.11.25,37.917,,
Water_R2_1_7.5mM_D0_D12,Water,R2,1,7.5mM,D0,D12,0,12,12,05.11.25,32.334,,
Water_R2_2_7.5mM_D0_D12,Water,R2,2,7.5mM,D0,D12,0,12,12,05.11.25,40.744,,
Water_R2_3_7.5mM_D0_D12,Water,R2,3,7.5mM,D0,D12,0,12,12,05.11.25,34.875,,
Water_R2_4_7.5mM_D0_D12,Water,R2,4,7.5mM,D0,D12,0,12,12,05.11.25,35.302,,
Water_R2_5_7.5mM_D0_D12,Water,R2,5,7.5mM,D0,D12,0,12,12,05.11.25,35.926,,
Water_R2_6_7.5mM_D0_D12,Water,R2,6,7.5mM,D0,D12,0,12,12,05.11.25,38.612,,
Water_R2_7_7.5mM_D0_D12,Water,R2,7,7.5mM,D0,D12,0,12,12,05.11.25,28.551,,
Water_R2_8_7.5mM_D0_D12,Water,R2,8,7.5mM,D0,D12,0,12,12,05.11.25,37.654,,
Water_R2_9_7.5mM_D0_D12,Water,R2,9,7.5mM,D0,D12,0,12,12,05.11.25,34.103,,
Water_R2_10_7.5mM_D0_D12,Water,R2,10,7.5mM,D0,D12,0,12,12,05.11.25,36.263,,
Water_R2_11_7.5mM_D0_D12,Water,R2,11,7.5mM,D0,D12,0,12,12,05.11.25,13.027,,
Water_R2_12_7.5mM_D0_D12,Water,R2,12,7.5mM,D0,D12,0,12,12,05.11.25,36.821,,
3OMG_R2_1_7.5mM_D0_D12,3OMG,R1,1,7.5mM,D0,D12,0,12,12,05.11.25,33.451,,
3OMG_R2_2_7.5mM_D0_D12,3OMG,R1,2,7.5mM,D0,D12,0,12,12,05.11.25,34.355,,
3OMG_R2_3_7.5mM_D0_D12,3OMG,R1,3,7.5mM,D0,D12,0,12,12,05.11.25,31.018,,
3OMG_R2_4_7.5mM_D0_D12,3OMG,R1,4,7.5mM,D0,D12,0,12,12,05.11.25,25.474,,
3OMG_R2_5_7.5mM_D0_D12,3OMG,R1,5,7.5mM,D0,D12,0,12,12,05.11.25,4.453,,No growth
3OMG_R2_6_7.5mM_D0_D12,3OMG,R1,6,7.5mM,D0,D12,0,12,12,05.11.25,30.233,,
3OMG_R2_7_7.5mM_D0_D12,3OMG,R1,7,7.5mM,D0,D12,0,12,12,05.11.25,34.629,,
3OMG_R2_8_7.5mM_D0_D12,3OMG,R1,8,7.5mM,D0,D12,0,12,12,05.11.25,34.623,,
3OMG_R2_9_7.5mM_D0_D12,3OMG,R1,9,7.5mM,D0,D12,0,12,12,05.11.25,31.86,,
3OMG_R2_10_7.5mM_D0_D12,3OMG,R1,10,7.5mM,D0,D12,0,12,12,05.11.25,28.867,,
3OMG_R2_11_7.5mM_D0_D12,3OMG,R1,11,7.5mM,D0,D12,0,12,12,05.11.25,27.99,,
3OMG_R2_12_7.5mM_D0_D12,3OMG,R1,12,7.5mM,D0,D12,0,12,12,05.11.25,31.167,,
3OMG_R2_1_7.5mM_D0_D12,3OMG,R2,1,7.5mM,D0,D12,0,12,12,05.11.25,29.807,,
3OMG_R2_2_7.5mM_D0_D12,3OMG,R2,2,7.5mM,D0,D12,0,12,12,05.11.25,31.544,,
3OMG_R2_3_7.5mM_D0_D12,3OMG,R2,3,7.5mM,D0,D12,0,12,12,05.11.25,30.094,,
3OMG_R2_4_7.5mM_D0_D12,3OMG,R2,4,7.5mM,D0,D12,0,12,12,05.11.25,32.38,,
3OMG_R2_5_7.5mM_D0_D12,3OMG,R2,5,7.5mM,D0,D12,0,12,12,05.11.25,27.849,,
3OMG_R2_6_7.5mM_D0_D12,3OMG,R2,6,7.5mM,D0,D12,0,12,12,05.11.25,14.258,,
3OMG_R2_7_7.5mM_D0_D12,3OMG,R2,7,7.5mM,D0,D12,0,12,12,05.11.25,27.144,,
3OMG_R2_8_7.5mM_D0_D12,3OMG,R2,8,7.5mM,D0,D12,0,12,12,05.11.25,32.315,,
3OMG_R2_9_7.5mM_D0_D12,3OMG,R2,9,7.5mM,D0,D12,0,12,12,05.11.25,30.065,,
3OMG_R2_10_7.5mM_D0_D12,3OMG,R2,10,7.5mM,D0,D12,0,12,12,05.11.25,32.949,,
3OMG_R2_11_7.5mM_D0_D12,3OMG,R2,11,7.5mM,D0,D12,0,12,12,05.11.25,28.516,,
3OMG_R2_12_7.5mM_D0_D12,3OMG,R2,12,7.5mM,D0,D12,0,12,12,05.11.25,30.692,,
3OMG_R2_1_15mM_D0_D12,3OMG,R1,1,15mM,D0,D12,0,12,12,05.11.25,26.97,,
3OMG_R2_2_15mM_D0_D12,3OMG,R1,2,15mM,D0,D12,0,12,12,05.11.25,30.069,,
3OMG_R2_3_15mM_D0_D12,3OMG,R1,3,15mM,D0,D12,0,12,12,05.11.25,26.276,,
3OMG_R2_4_15mM_D0_D12,3OMG,R1,4,15mM,D0,D12,0,12,12,05.11.25,22.566,,
3OMG_R2_5_15mM_D0_D12,3OMG,R1,5,15mM,D0,D12,0,12,12,05.11.25,28.186,,
3OMG_R2_6_15mM_D0_D12,3OMG,R1,6,15mM,D0,D12,0,12,12,05.11.25,26.417,,
3OMG_R2_7_15mM_D0_D12,3OMG,R1,7,15mM,D0,D12,0,12,12,05.11.25,28.265,,
3OMG_R2_8_15mM_D0_D12,3OMG,R1,8,15mM,D0,D12,0,12,12,05.11.25,30.098,,
3OMG_R2_9_15mM_D0_D12,3OMG,R1,9,15mM,D0,D12,0,12,12,05.11.25,29.28,,
3OMG_R2_10_15mM_D0_D12,3OMG,R1,10,15mM,D0,D12,0,12,12,05.11.25,28.521,,
3OMG_R2_11_15mM_D0_D12,3OMG,R1,11,15mM,D0,D12,0,12,12,05.11.25,26.293,,
3OMG_R2_12_15mM_D0_D12,3OMG,R1,12,15mM,D0,D12,0,12,12,05.11.25,23.769,,
3OMG_R2_1_15mM_D0_D12,3OMG,R2,1,15mM,D0,D12,0,12,12,05.11.25,28.093,,
3OMG_R2_2_15mM_D0_D12,3OMG,R2,2,15mM,D0,D12,0,12,12,05.11.25,29.867,,
3OMG_R2_3_15mM_D0_D12,3OMG,R2,3,15mM,D0,D12,0,12,12,05.11.25,25.841,,
3OMG_R2_4_15mM_D0_D12,3OMG,R2,4,15mM,D0,D12,0,12,12,05.11.25,29.488,,
3OMG_R2_5_15mM_D0_D12,3OMG,R2,5,15mM,D0,D12,0,12,12,05.11.25,26.641,,
3OMG_R2_6_15mM_D0_D12,3OMG,R2,6,15mM,D0,D12,0,12,12,05.11.25,24.692,,
3OMG_R2_7_15mM_D0_D12,3OMG,R2,7,15mM,D0,D12,0,12,12,05.11.25,23.678,,
3OMG_R2_8_15mM_D0_D12,3OMG,R2,8,15mM,D0,D12,0,12,12,05.11.25,28.748,,
3OMG_R2_9_15mM_D0_D12,3OMG,R2,9,15mM,D0,D12,0,12,12,05.11.25,27.361,,
3OMG_R2_10_15mM_D0_D12,3OMG,R2,10,15mM,D0,D12,0,12,12,05.11.25,28.707,,
3OMG_R2_11_15mM_D0_D12,3OMG,R2,11,15mM,D0,D12,0,12,12,05.11.25,29.588,,
3OMG_R2_12_15mM_D0_D12,3OMG,R2,12,15mM,D0,D12,0,12,12,05.11.25,27.657,,
Water_R2_1_7.5mM_D0_D13,Water,R1,1,7.5mM,D0,D13,0,13,13,06.11.25,32.453,,
Water_R2_2_7.5mM_D0_D13,Water,R1,2,7.5mM,D0,D13,0,13,13,06.11.25,35.155,,
Water_R2_3_7.5mM_D0_D13,Water,R1,3,7.5mM,D0,D13,0,13,13,06.11.25,38.419,,
Water_R2_4_7.5mM_D0_D13,Water,R1,4,7.5mM,D0,D13,0,13,13,06.11.25,39.572,,
Water_R2_5_7.5mM_D0_D13,Water,R1,5,7.5mM,D0,D13,0,13,13,06.11.25,37.311,,
Water_R2_6_7.5mM_D0_D13,Water,R1,6,7.5mM,D0,D13,0,13,13,06.11.25,39.802,,
Water_R2_7_7.5mM_D0_D13,Water,R1,7,7.5mM,D0,D13,0,13,13,06.11.25,38.863,,
Water_R2_8_7.5mM_D0_D13,Water,R1,8,7.5mM,D0,D13,0,13,13,06.11.25,32.231,,
Water_R2_9_7.5mM_D0_D13,Water,R1,9,7.5mM,D0,D13,0,13,13,06.11.25,43.073,,
Water_R2_10_7.5mM_D0_D13,Water,R1,10,7.5mM,D0,D13,0,13,13,06.11.25,37.321,,
Water_R2_11_7.5mM_D0_D13,Water,R1,11,7.5mM,D0,D13,0,13,13,06.11.25,33.482,,
Water_R2_12_7.5mM_D0_D13,Water,R1,12,7.5mM,D0,D13,0,13,13,06.11.25,41.496,,
Water_R2_1_7.5mM_D0_D13,Water,R2,1,7.5mM,D0,D13,0,13,13,06.11.25,35.203,,
Water_R2_2_7.5mM_D0_D13,Water,R2,2,7.5mM,D0,D13,0,13,13,06.11.25,43.383,,
Water_R2_3_7.5mM_D0_D13,Water,R2,3,7.5mM,D0,D13,0,13,13,06.11.25,40.636,,
Water_R2_4_7.5mM_D0_D13,Water,R2,4,7.5mM,D0,D13,0,13,13,06.11.25,39.173,,
Water_R2_5_7.5mM_D0_D13,Water,R2,5,7.5mM,D0,D13,0,13,13,06.11.25,40.3,,
Water_R2_6_7.5mM_D0_D13,Water,R2,6,7.5mM,D0,D13,0,13,13,06.11.25,40.597,,
Water_R2_7_7.5mM_D0_D13,Water,R2,7,7.5mM,D0,D13,0,13,13,06.11.25,32.168,,
Water_R2_8_7.5mM_D0_D13,Water,R2,8,7.5mM,D0,D13,0,13,13,06.11.25,41.474,,
Water_R2_9_7.5mM_D0_D13,Water,R2,9,7.5mM,D0,D13,0,13,13,06.11.25,37.597,,
Water_R2_10_7.5mM_D0_D13,Water,R2,10,7.5mM,D0,D13,0,13,13,06.11.25,40.221,,
Water_R2_11_7.5mM_D0_D13,Water,R2,11,7.5mM,D0,D13,0,13,13,06.11.25,16.275,,
Water_R2_12_7.5mM_D0_D13,Water,R2,12,7.5mM,D0,D13,0,13,13,06.11.25,39.705,,
3OMG_R2_1_7.5mM_D0_D13,3OMG,R1,1,7.5mM,D0,D13,0,13,13,06.11.25,36.753,,
3OMG_R2_2_7.5mM_D0_D13,3OMG,R1,2,7.5mM,D0,D13,0,13,13,06.11.25,35.314,,
3OMG_R2_3_7.5mM_D0_D13,3OMG,R1,3,7.5mM,D0,D13,0,13,13,06.11.25,34.537,,
3OMG_R2_4_7.5mM_D0_D13,3OMG,R1,4,7.5mM,D0,D13,0,13,13,06.11.25,22.354,,
3OMG_R2_5_7.5mM_D0_D13,3OMG,R1,5,7.5mM,D0,D13,0,13,13,06.11.25,5.673,,No growth
3OMG_R2_6_7.5mM_D0_D13,3OMG,R1,6,7.5mM,D0,D13,0,13,13,06.11.25,32.525,,
3OMG_R2_7_7.5mM_D0_D13,3OMG,R1,7,7.5mM,D0,D13,0,13,13,06.11.25,37.447,,
3OMG_R2_8_7.5mM_D0_D13,3OMG,R1,8,7.5mM,D0,D13,0,13,13,06.11.25,35.293,,
3OMG_R2_9_7.5mM_D0_D13,3OMG,R1,9,7.5mM,D0,D13,0,13,13,06.11.25,34.13,,
3OMG_R2_10_7.5mM_D0_D13,3OMG,R1,10,7.5mM,D0,D13,0,13,13,06.11.25,32.375,,
3OMG_R2_11_7.5mM_D0_D13,3OMG,R1,11,7.5mM,D0,D13,0,13,13,06.11.25,30.384,,
3OMG_R2_12_7.5mM_D0_D13,3OMG,R1,12,7.5mM,D0,D13,0,13,13,06.11.25,34.492,,
3OMG_R2_1_7.5mM_D0_D13,3OMG,R2,1,7.5mM,D0,D13,0,13,13,06.11.25,31.646,,
3OMG_R2_2_7.5mM_D0_D13,3OMG,R2,2,7.5mM,D0,D13,0,13,13,06.11.25,31.536,,
3OMG_R2_3_7.5mM_D0_D13,3OMG,R2,3,7.5mM,D0,D13,0,13,13,06.11.25,32.586,,
3OMG_R2_4_7.5mM_D0_D13,3OMG,R2,4,7.5mM,D0,D13,0,13,13,06.11.25,34.665,,
3OMG_R2_5_7.5mM_D0_D13,3OMG,R2,5,7.5mM,D0,D13,0,13,13,06.11.25,31.623,,
3OMG_R2_6_7.5mM_D0_D13,3OMG,R2,6,7.5mM,D0,D13,0,13,13,06.11.25,16.766,,
3OMG_R2_7_7.5mM_D0_D13,3OMG,R2,7,7.5mM,D0,D13,0,13,13,06.11.25,29.213,,
3OMG_R2_8_7.5mM_D0_D13,3OMG,R2,8,7.5mM,D0,D13,0,13,13,06.11.25,36.664,,
3OMG_R2_9_7.5mM_D0_D13,3OMG,R2,9,7.5mM,D0,D13,0,13,13,06.11.25,34.75,,
3OMG_R2_10_7.5mM_D0_D13,3OMG,R2,10,7.5mM,D0,D13,0,13,13,06.11.25,37.586,,
3OMG_R2_11_7.5mM_D0_D13,3OMG,R2,11,7.5mM,D0,D13,0,13,13,06.11.25,29.25,,
3OMG_R2_12_7.5mM_D0_D13,3OMG,R2,12,7.5mM,D0,D13,0,13,13,06.11.25,32.341,,
3OMG_R2_1_15mM_D0_D13,3OMG,R1,1,15mM,D0,D13,0,13,13,06.11.25,29.647,,
3OMG_R2_2_15mM_D0_D13,3OMG,R1,2,15mM,D0,D13,0,13,13,06.11.25,33.299,,
3OMG_R2_3_15mM_D0_D13,3OMG,R1,3,15mM,D0,D13,0,13,13,06.11.25,29.283,,
3OMG_R2_4_15mM_D0_D13,3OMG,R1,4,15mM,D0,D13,0,13,13,06.11.25,26.697,,
3OMG_R2_5_15mM_D0_D13,3OMG,R1,5,15mM,D0,D13,0,13,13,06.11.25,30.917,,
3OMG_R2_6_15mM_D0_D13,3OMG,R1,6,15mM,D0,D13,0,13,13,06.11.25,28.592,,
3OMG_R2_7_15mM_D0_D13,3OMG,R1,7,15mM,D0,D13,0,13,13,06.11.25,30.843,,
3OMG_R2_8_15mM_D0_D13,3OMG,R1,8,15mM,D0,D13,0,13,13,06.11.25,32.32,,
3OMG_R2_9_15mM_D0_D13,3OMG,R1,9,15mM,D0,D13,0,13,13,06.11.25,31.569,,
3OMG_R2_10_15mM_D0_D13,3OMG,R1,10,15mM,D0,D13,0,13,13,06.11.25,31.423,,
3OMG_R2_11_15mM_D0_D13,3OMG,R1,11,15mM,D0,D13,0,13,13,06.11.25,27.933,,
3OMG_R2_12_15mM_D0_D13,3OMG,R1,12,15mM,D0,D13,0,13,13,06.11.25,25.46,,
3OMG_R2_1_15mM_D0_D13,3OMG,R2,1,15mM,D0,D13,0,13,13,06.11.25,29.638,,
3OMG_R2_2_15mM_D0_D13,3OMG,R2,2,15mM,D0,D13,0,13,13,06.11.25,34.037,,
3OMG_R2_3_15mM_D0_D13,3OMG,R2,3,15mM,D0,D13,0,13,13,06.11.25,28.236,,
3OMG_R2_4_15mM_D0_D13,3OMG,R2,4,15mM,D0,D13,0,13,13,06.11.25,30.47,,
3OMG_R2_5_15mM_D0_D13,3OMG,R2,5,15mM,D0,D13,0,13,13,06.11.25,29.087,,
3OMG_R2_6_15mM_D0_D13,3OMG,R2,6,15mM,D0,D13,0,13,13,06.11.25,26.334,,
3OMG_R2_7_15mM_D0_D13,3OMG,R2,7,15mM,D0,D13,0,13,13,06.11.25,23.952,,
3OMG_R2_8_15mM_D0_D13,3OMG,R2,8,15mM,D0,D13,0,13,13,06.11.25,30.368,,
3OMG_R2_9_15mM_D0_D13,3OMG,R2,9,15mM,D0,D13,0,13,13,06.11.25,29.949,,
3OMG_R2_10_15mM_D0_D13,3OMG,R2,10,15mM,D0,D13,0,13,13,06.11.25,29.473,,
3OMG_R2_11_15mM_D0_D13,3OMG,R2,11,15mM,D0,D13,0,13,13,06.11.25,30.34,,
3OMG_R2_12_15mM_D0_D13,3OMG,R2,12,15mM,D0,D13,0,13,13,06.11.25,27.408,,
Water_R2_1_7.5mM_D0_D14,Water,R1,1,7.5mM,D0,D14,0,14,14,07.11.25,35.159,,
Water_R2_2_7.5mM_D0_D14,Water,R1,2,7.5mM,D0,D14,0,14,14,07.11.25,39.748,,
Water_R2_3_7.5mM_D0_D14,Water,R1,3,7.5mM,D0,D14,0,14,14,07.11.25,41.368,,
Water_R2_4_7.5mM_D0_D14,Water,R1,4,7.5mM,D0,D14,0,14,14,07.11.25,44.635,,
Water_R2_5_7.5mM_D0_D14,Water,R1,5,7.5mM,D0,D14,0,14,14,07.11.25,41.144,,
Water_R2_6_7.5mM_D0_D14,Water,R1,6,7.5mM,D0,D14,0,14,14,07.11.25,44.232,,
Water_R2_7_7.5mM_D0_D14,Water,R1,7,7.5mM,D0,D14,0,14,14,07.11.25,43.107,,
Water_R2_8_7.5mM_D0_D14,Water,R1,8,7.5mM,D0,D14,0,14,14,07.11.25,33.995,,
Water_R2_9_7.5mM_D0_D14,Water,R1,9,7.5mM,D0,D14,0,14,14,07.11.25,47.892,,
Water_R2_10_7.5mM_D0_D14,Water,R1,10,7.5mM,D0,D14,0,14,14,07.11.25,42.639,,
Water_R2_11_7.5mM_D0_D14,Water,R1,11,7.5mM,D0,D14,0,14,14,07.11.25,35.895,,
Water_R2_12_7.5mM_D0_D14,Water,R1,12,7.5mM,D0,D14,0,14,14,07.11.25,43.881,,
Water_R2_1_7.5mM_D0_D14,Water,R2,1,7.5mM,D0,D14,0,14,14,07.11.25,39.917,,
Water_R2_2_7.5mM_D0_D14,Water,R2,2,7.5mM,D0,D14,0,14,14,07.11.25,47.493,,
Water_R2_3_7.5mM_D0_D14,Water,R2,3,7.5mM,D0,D14,0,14,14,07.11.25,42.83,,
Water_R2_4_7.5mM_D0_D14,Water,R2,4,7.5mM,D0,D14,0,14,14,07.11.25,42.361,,
Water_R2_5_7.5mM_D0_D14,Water,R2,5,7.5mM,D0,D14,0,14,14,07.11.25,43.722,,
Water_R2_6_7.5mM_D0_D14,Water,R2,6,7.5mM,D0,D14,0,14,14,07.11.25,44.218,,
Water_R2_7_7.5mM_D0_D14,Water,R2,7,7.5mM,D0,D14,0,14,14,07.11.25,35.032,,
Water_R2_8_7.5mM_D0_D14,Water,R2,8,7.5mM,D0,D14,0,14,14,07.11.25,44.039,,
Water_R2_9_7.5mM_D0_D14,Water,R2,9,7.5mM,D0,D14,0,14,14,07.11.25,40.778,,
Water_R2_10_7.5mM_D0_D14,Water,R2,10,7.5mM,D0,D14,0,14,14,07.11.25,42.625,,
Water_R2_11_7.5mM_D0_D14,Water,R2,11,7.5mM,D0,D14,0,14,14,07.11.25,16.504,,
Water_R2_12_7.5mM_D0_D14,Water,R2,12,7.5mM,D0,D14,0,14,14,07.11.25,42.08,,
3OMG_R2_1_7.5mM_D0_D14,3OMG,R1,1,7.5mM,D0,D14,0,14,14,07.11.25,36.399,,
3OMG_R2_2_7.5mM_D0_D14,3OMG,R1,2,7.5mM,D0,D14,0,14,14,07.11.25,37.202,,
3OMG_R2_3_7.5mM_D0_D14,3OMG,R1,3,7.5mM,D0,D14,0,14,14,07.11.25,37.455,,
3OMG_R2_4_7.5mM_D0_D14,3OMG,R1,4,7.5mM,D0,D14,0,14,14,07.11.25,23.089,,
3OMG_R2_5_7.5mM_D0_D14,3OMG,R1,5,7.5mM,D0,D14,0,14,14,07.11.25,10.322,,No growth
3OMG_R2_6_7.5mM_D0_D14,3OMG,R1,6,7.5mM,D0,D14,0,14,14,07.11.25,36.608,,
3OMG_R2_7_7.5mM_D0_D14,3OMG,R1,7,7.5mM,D0,D14,0,14,14,07.11.25,40.055,,
3OMG_R2_8_7.5mM_D0_D14,3OMG,R1,8,7.5mM,D0,D14,0,14,14,07.11.25,40.956,,
3OMG_R2_9_7.5mM_D0_D14,3OMG,R1,9,7.5mM,D0,D14,0,14,14,07.11.25,36.74,,
3OMG_R2_10_7.5mM_D0_D14,3OMG,R1,10,7.5mM,D0,D14,0,14,14,07.11.25,36.732,,
3OMG_R2_11_7.5mM_D0_D14,3OMG,R1,11,7.5mM,D0,D14,0,14,14,07.11.25,34.195,,
3OMG_R2_12_7.5mM_D0_D14,3OMG,R1,12,7.5mM,D0,D14,0,14,14,07.11.25,38.414,,
3OMG_R2_1_7.5mM_D0_D14,3OMG,R2,1,7.5mM,D0,D14,0,14,14,07.11.25,36.09,,
3OMG_R2_2_7.5mM_D0_D14,3OMG,R2,2,7.5mM,D0,D14,0,14,14,07.11.25,35.939,,
3OMG_R2_3_7.5mM_D0_D14,3OMG,R2,3,7.5mM,D0,D14,0,14,14,07.11.25,37.595,,
3OMG_R2_4_7.5mM_D0_D14,3OMG,R2,4,7.5mM,D0,D14,0,14,14,07.11.25,39.071,,
3OMG_R2_5_7.5mM_D0_D14,3OMG,R2,5,7.5mM,D0,D14,0,14,14,07.11.25,36.115,,
3OMG_R2_6_7.5mM_D0_D14,3OMG,R2,6,7.5mM,D0,D14,0,14,14,07.11.25,20.647,,
3OMG_R2_7_7.5mM_D0_D14,3OMG,R2,7,7.5mM,D0,D14,0,14,14,07.11.25,33.522,,
3OMG_R2_8_7.5mM_D0_D14,3OMG,R2,8,7.5mM,D0,D14,0,14,14,07.11.25,41.578,,
3OMG_R2_9_7.5mM_D0_D14,3OMG,R2,9,7.5mM,D0,D14,0,14,14,07.11.25,35.894,,
3OMG_R2_10_7.5mM_D0_D14,3OMG,R2,10,7.5mM,D0,D14,0,14,14,07.11.25,38.11,,
3OMG_R2_11_7.5mM_D0_D14,3OMG,R2,11,7.5mM,D0,D14,0,14,14,07.11.25,31.006,,
3OMG_R2_12_7.5mM_D0_D14,3OMG,R2,12,7.5mM,D0,D14,0,14,14,07.11.25,30.863,,
3OMG_R2_1_15mM_D0_D14,3OMG,R1,1,15mM,D0,D14,0,14,14,07.11.25,31.775,,
3OMG_R2_2_15mM_D0_D14,3OMG,R1,2,15mM,D0,D14,0,14,14,07.11.25,36.058,,
3OMG_R2_3_15mM_D0_D14,3OMG,R1,3,15mM,D0,D14,0,14,14,07.11.25,29.634,,
3OMG_R2_4_15mM_D0_D14,3OMG,R1,4,15mM,D0,D14,0,14,14,07.11.25,28.288,,
3OMG_R2_5_15mM_D0_D14,3OMG,R1,5,15mM,D0,D14,0,14,14,07.11.25,34.03,,
3OMG_R2_6_15mM_D0_D14,3OMG,R1,6,15mM,D0,D14,0,14,14,07.11.25,31.462,,
3OMG_R2_7_15mM_D0_D14,3OMG,R1,7,15mM,D0,D14,0,14,14,07.11.25,31.781,,
3OMG_R2_8_15mM_D0_D14,3OMG,R1,8,15mM,D0,D14,0,14,14,07.11.25,34.895,,
3OMG_R2_9_15mM_D0_D14,3OMG,R1,9,15mM,D0,D14,0,14,14,07.11.25,33.328,,
3OMG_R2_10_15mM_D0_D14,3OMG,R1,10,15mM,D0,D14,0,14,14,07.11.25,33.961,,
3OMG_R2_11_15mM_D0_D14,3OMG,R1,11,15mM,D0,D14,0,14,14,07.11.25,31.037,,
3OMG_R2_12_15mM_D0_D14,3OMG,R1,12,15mM,D0,D14,0,14,14,07.11.25,27.676,,
3OMG_R2_1_15mM_D0_D14,3OMG,R2,1,15mM,D0,D14,0,14,14,07.11.25,31.506,,
3OMG_R2_2_15mM_D0_D14,3OMG,R2,2,15mM,D0,D14,0,14,14,07.11.25,34.889,,
3OMG_R2_3_15mM_D0_D14,3OMG,R2,3,15mM,D0,D14,0,14,14,07.11.25,31.692,,
3OMG_R2_4_15mM_D0_D14,3OMG,R2,4,15mM,D0,D14,0,14,14,07.11.25,34.806,,
3OMG_R2_5_15mM_D0_D14,3OMG,R2,5,15mM,D0,D14,0,14,14,07.11.25,31.778,,
3OMG_R2_6_15mM_D0_D14,3OMG,R2,6,15mM,D0,D14,0,14,14,07.11.25,26.831,,
3OMG_R2_7_15mM_D0_D14,3OMG,R2,7,15mM,D0,D14,0,14,14,07.11.25,29.066,,
3OMG_R2_8_15mM_D0_D14,3OMG,R2,8,15mM,D0,D14,0,14,14,07.11.25,34.19,,
3OMG_R2_9_15mM_D0_D14,3OMG,R2,9,15mM,D0,D14,0,14,14,07.11.25,32.791,,
3OMG_R2_10_15mM_D0_D14,3OMG,R2,10,15mM,D0,D14,0,14,14,07.11.25,32.258,,
3OMG_R2_11_15mM_D0_D14,3OMG,R2,11,15mM,D0,D14,0,14,14,07.11.25,31.968,,
3OMG_R2_12_15mM_D0_D14,3OMG,R2,12,15mM,D0,D14,0,14,14,07.11.25,30.53,,
Water_R2_1_7.5mM_D0_D17,Water,R1,1,7.5mM,D0,D17,0,17,17,10.11.25,40.171,,
Water_R2_2_7.5mM_D0_D17,Water,R1,2,7.5mM,D0,D17,0,17,17,10.11.25,46.553,,
Water_R2_3_7.5mM_D0_D17,Water,R1,3,7.5mM,D0,D17,0,17,17,10.11.25,46.807,,
Water_R2_4_7.5mM_D0_D17,Water,R1,4,7.5mM,D0,D17,0,17,17,10.11.25,52.328,,
Water_R2_5_7.5mM_D0_D17,Water,R1,5,7.5mM,D0,D17,0,17,17,10.11.25,48.671,,
