locus_name	CAZYName
gene_3992	hypotheticalprotein
gene_3996	3%2C4-dihydroxy-2-butanone4-phosphatesynthase
gene_3995	hypotheticalprotein
gene_3998	majorfacilitatorsuperfamilytransporter
gene_3999	expressedprotein
gene_4000	transcriptionfactor
gene_4008	family81glycosylhydrolase
gene_4013	eukaryotictranslationinitiationfactor2C3
gene_4014	majorfacilitatorsuperfamilytransporter
gene_4015	hypotheticalprotein
gene_4025	hypotheticalprotein
gene_647	FAS1domain-containingprotein
gene_4033	HITdomain-containingprotein
gene_4034	GCYprotein
gene_4042	Domainofunknownfunction(DUF336)-domaincontainingprotein
gene_4044	expressedprotein
gene_4048	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_4047	expressedprotein
gene_4050	TAP-likeprotein-domaincontainingprotein
gene_4052	hypotheticalprotein
gene_653	Na+/H+antiporter2
gene_4054	Alpha/Betahydrolasefold
gene_4057	integralmembraneprotein
gene_4058	Carotenoidoxygenase
gene_4061	expressedprotein
gene_4060	hypotheticalprotein
gene_4068	hypotheticalprotein
gene_4079	GPR1/FUN34/yaaHfamilyprotein
gene_4080	flavocytochromec
gene_655	expressedprotein
gene_656	expressedprotein
gene_4096	U3smallnucleolarRNA-associatedprotein
gene_658	long-chain-fatty-acid-CoAligase
gene_4098	PNG1protein
gene_4102	Glycosidehydrolasesuperfamily
gene_4106	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_4109	expressedprotein
gene_4116	expressedprotein
gene_4126	family2glycosylhydrolase
gene_4124	exostosin-2
gene_4125	hypotheticalprotein
gene_4130	3-hydroxy-3-methylglutaryl-coenzymeAreductase
gene_661	expressedprotein
gene_4140	hemoglobin
gene_4142	exo-polygalacturonase
gene_4143	hypotheticalprotein
gene_4144	hypotheticalprotein
gene_4146	hypotheticalprotein
gene_4145	hypotheticalprotein
gene_662	karyopherin
gene_4154	expressedprotein
gene_4157	expressedprotein
gene_4161	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_4169	hypotheticalprotein
gene_4182	hypotheticalprotein
gene_4191	expressedprotein
gene_4193	D-3-phosphoglyceratedehydrogenase
gene_4195	integralmembraneprotein
gene_4196	hypotheticalprotein
gene_4215	hypotheticalprotein
gene_4223	putativeC6transcriptionfactor
gene_4224	cytochromeP450
gene_4227	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_4225	expressedprotein
gene_4233	expressedprotein
gene_4242	expressedprotein
gene_4246	hypotheticalprotein
gene_4257	hypotheticalprotein
gene_4259	cobWdomain-containingprotein
gene_4261	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_4260	hypotheticalprotein
gene_4277	expressedprotein
gene_4280	protein-tyrosinephosphatase
gene_4282	calciumpermease
gene_4283	ECM14protein
gene_4291	celldivisioncontrolprotein
gene_4289	Majorfacilitatorsuperfamilydomain-containingprotein
gene_4290	expressedprotein
gene_4293	glycosidehydrolasefamily28protein
gene_4294	cytochromeP45052A11
gene_4304	flavin-containingmonooxygenase
gene_4302	N2227-likeprotein-domaincontainingprotein
gene_4307	expressedprotein
gene_4315	Velvetfactor-domaincontainingprotein
gene_669	chitinsynthase
gene_4336	expressedprotein
gene_4340	expressedprotein
gene_4351	expressedprotein
gene_4353	ABC-2typetransporter-domaincontainingprotein
gene_4357	exoglucanase
gene_4362	expressedprotein
gene_4364	Melibiase-domaincontainingprotein
gene_4365	hypotheticalprotein
gene_4368	cyclopropane-fatty-acyl-phospholipidsynthase
gene_4367	fungal-specifictranscriptionfactordomain-containingprotein
gene_4369	prolyl4-hydroxylase
gene_668	hypotheticalprotein
gene_4375	transcriptionalactivatorproteinDAL81
gene_4380	Majorfacilitatorsuperfamilydomain-containingprotein
gene_4382	bifunctionalP-450:NADPH-P450reductase
gene_670	chitinsynthase
gene_4387	ATP-dependentRNAhelicase
gene_4388	inositolmonophosphatasefamilyprotein
gene_4389	expressedprotein
gene_4390	hypotheticalprotein
gene_4395	CytochromeP450
gene_4397	expressedprotein
gene_4398	hypotheticalprotein
gene_4401	hypotheticalprotein
gene_4407	lysine-specificpermease
gene_4413	expressedprotein
gene_4412	nudixdomain-containingprotein
gene_4419	expressedprotein
gene_4418	expressedprotein
gene_4417	expressedprotein
gene_4420	NUDIXdomain-containingprotein
gene_4429	expressedprotein
gene_672	expressedprotein
gene_4432	expressedprotein
gene_4438	hypotheticalprotein
gene_4443	amino-acidpermeaseinda1
gene_4442	hypotheticalprotein
gene_4441	expressedprotein
gene_4444	hypotheticalprotein
gene_4446	superoxidedismutase
gene_673	hypotheticalprotein
gene_4451	alpha/betahydrolasefoldprotein
gene_4452	extracellularalkalineprotease
gene_4454	extragenicsuppressorofkinetochoreprotein
gene_4455	hypotheticalprotein
gene_4458	spindlepolebodycomponentalp14
gene_4459	expressedprotein
gene_4460	hypotheticalprotein
gene_4461	expressedprotein
gene_674	Adenylosuccinatesynthetase
gene_4465	VPS4-associatedprotein1
gene_4466	hypotheticalprotein
gene_4470	Majorfacilitatorsuperfamilydomain-containingprotein
gene_4472	hypotheticalprotein
gene_4485	expressedprotein
gene_4484	SETdomain-containingprotein
gene_4491	Acyl-CoAN-acyltransferase
gene_4489	expressedprotein
gene_4490	expressedprotein
gene_4488	hypotheticalprotein
gene_4492	Proteinofunknownfunction%2CDUF607-domaincontainingprotein
gene_4495	aromaticandneutralaliphaticaminoacidpermease
gene_4497	malatesynthaseA
gene_4501	phosphate-repressiblephosphatepermease
gene_4502	hypotheticalprotein
gene_4507	hypotheticalprotein
gene_4508	Uncharacterizedconservedprotein(DUF2183)-domaincontainingprotein
gene_4511	hypotheticalprotein
gene_4515	carbonylreductase
gene_4517	Proteinofunknownfunction(DUF1593)-domaincontainingprotein
gene_4523	expressedprotein
gene_4526	CFEMdomain-containingprotein
gene_4530	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_4534	Domainofunknownfunction(DUF1992)-domaincontainingprotein
gene_4533	expressedprotein
gene_676	phosphatidylethanolamineN-methyltransferase
gene_4542	hypotheticalprotein
gene_4543	expressedprotein
gene_4547	SnodProt1
gene_4556	expressedprotein
gene_4558	S-adenosyl-L-methionine-dependentmethyltransferase
gene_4559	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_678	Lactonase%2C7-bladedbeta-propeller-domaincontainingprotein
gene_4564	Bacterialproteinofunknownfunction(DUF899)-domaincontainingprotein
gene_4570	uridine-2'-O--methyltransferaseTRM7
gene_4574	hydrolase
gene_4577	ankyrinrepeatandSOCSboxprotein
gene_4581	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_4582	hypotheticalprotein
gene_4587	artemisprotein
gene_4589	Generalsubstratetransporter
gene_4590	hypotheticalprotein
gene_4588	cellobiosedehydrogenase
gene_679	hypotheticalprotein
gene_4599	hypotheticalprotein
gene_4616	CytochromeP450
gene_4615	cutinase-2
gene_4617	expressedprotein
gene_4621	hypotheticalprotein
gene_4640	hypotheticalprotein
gene_4649	vacuolarimportanddegradationprotein
gene_4646	ankyrinrepeat-containingprotein
gene_4648	tRNAguanosine-2'-O-methyltransferaseTRM11
gene_4650	Magonashiprotein
gene_681	expressedprotein
gene_682	revertantofglycogensynthasekinasemutation
gene_4670	hypotheticalprotein
gene_4671	Proteinofunknownfunction(DUF1349)-domaincontainingprotein
gene_4669	hypotheticalprotein
gene_4676	expressedprotein
gene_4677	hypotheticalprotein
gene_4681	Generalsubstratetransporter
gene_685	FADdependentoxidoreductase
gene_4689	betasubunitofgdp-formingsuccinate-CoAligase
gene_4691	Majorfacilitatorsuperfamilydomain-containingprotein
gene_686	hypotheticalprotein
gene_4696	glycosylhydrolase
gene_4695	ammoniumtransporter1
gene_4707	YeastcorticalproteinKAR9-domaincontainingprotein
gene_4709	smallnuclearribonucleoproteinLSM2
gene_4711	ARP2/3complex34kDasubunit
gene_4715	hypotheticalprotein
gene_4716	RNA-bindingprotein
gene_4720	hypotheticalprotein
gene_4727	ProbableendonucleaseLCL3
gene_4731	Telomerelengthregulationprotein-domaincontainingprotein
gene_4734	hypotheticalprotein
gene_4735	hypotheticalprotein
gene_4741	hypotheticalprotein
gene_4744	expressedprotein
gene_4742	Terpenoidcyclases/proteinprenyltransferasealpha-alphatoroid
gene_694	rho-typeGTPase-activatingprotein
gene_4754	expressedprotein
gene_4755	hypotheticalprotein
gene_4758	hypotheticalprotein
gene_4759	allergenAspf2-likeprotein
gene_4769	pyruvatecarboxylase
gene_693	hypotheticalprotein
gene_4777	hypotheticalprotein
gene_4779	expressedprotein
gene_4781	hypotheticalprotein
gene_4782	M-phaseinducerphosphatase
gene_696	Haemolysin-IIIrelated-domaincontainingprotein
gene_4783	expressedprotein
gene_4785	cwfJdomain-containingprotein
gene_4788	cullin-3
gene_697	CLASPNterminal-domaincontainingprotein
gene_4790	hypotheticalprotein
gene_4791	expressedprotein
gene_4794	TTLdomain-containingprotein
gene_4798	Proteinofunknownfunction(DUF1640)-domaincontainingprotein
gene_4797	expressedprotein
gene_4804	glycogendebranchingenzyme
gene_4811	RibosomebiogenesisproteinSLX9-domaincontainingprotein
gene_4817	polysaccharidedeacetylasefamilyprotein
gene_4823	hypotheticalprotein
gene_4824	RTA1protein
gene_4830	expressedprotein
gene_4853	aldo/ketoreductase
gene_4854	hypotheticalprotein
gene_4855	L-serinedehydratase
gene_4867	alkalineproteinase
gene_4869	hypotheticalprotein
gene_4873	expressedprotein
gene_4876	expressedprotein
gene_702	ExocystcomplexcomponentSec5-domaincontainingprotein
gene_4880	hypotheticalprotein
gene_703	hypotheticalprotein
gene_4879	Proteinofunknownfunction(DUF1446)-domaincontainingprotein
gene_4882	short-chaindehydrogenase
gene_705	OrganicsolutetransporterOstalpha-domaincontainingprotein
gene_4892	prolinepermease
gene_4896	FHAdomain-containingprotein
gene_4898	cytoplasmprotein
gene_4901	Alpha/Betahydrolasefold
gene_704	glycosylhydrolase
gene_4906	NRS/ERprotein
gene_4905	X-domainofDnaJ-containing-domaincontainingprotein
gene_4913	expressedprotein
gene_4912	hypotheticalprotein
gene_4916	CPSFAsubunitregion-domaincontainingprotein
gene_4917	hypotheticalprotein
gene_4919	endoplasmicreticulumOxidoreductin1
gene_4918	Uncharacterisedconservedprotein-domaincontainingprotein
gene_4920	cyclin-dependentkinasesregulatorysubunit
gene_4921	hypotheticalprotein
gene_4922	expressedprotein
gene_4924	tRNAguanylyltransferase
gene_709	methylenetetrahydrofolatereductase
gene_4929	hypotheticalprotein
gene_4932	hypotheticalprotein
gene_4939	Outermitochondrialmembranetransportcomplexprotein-domaincontainingprotein
gene_712	Domainofunknownfunction(DUF3425)-domaincontainingprotein
gene_4943	hypotheticalprotein
gene_4945	expressedprotein
gene_711	expressedprotein
gene_713	majorfacilitatorsuperfamilytransporter
gene_4948	expressedprotein
gene_4953	expressedprotein
gene_4952	expressedprotein
gene_4950	hypotheticalprotein
gene_4951	hypotheticalprotein
gene_4954	expressedprotein
gene_4956	expressedprotein
gene_714	hypotheticalprotein
gene_4955	hypotheticalprotein
gene_4957	GWT1-domaincontainingprotein
gene_4961	hypotheticalprotein
gene_4964	Generalsubstratetransporter
gene_4967	hypotheticalprotein
gene_4969	hypotheticalprotein
gene_4970	Small-subunitprocessome
gene_4972	hypotheticalprotein
gene_4971	FADdependentoxidoreductase
gene_717	expressedprotein
gene_4976	siderophoreirontransportermirB
gene_4983	expressedprotein
gene_716	hypotheticalprotein
gene_4985	endoplasmicreticulummannosyl-oligosaccharide1%2C2-alpha-mannosidase
gene_4987	expressedprotein
gene_4986	adeninephosphoribosyltransferase
gene_4990	expressedprotein
gene_4989	hypotheticalprotein
gene_4993	methyltransferasedomain-containingprotein
gene_4997	threonyl-tRNAsynthetase
gene_5001	kelchdomain-containingprotein
gene_5002	hypotheticalprotein
gene_5010	dihydrouridinesynthase
gene_5009	expressedprotein
gene_5011	serine/threonine-proteinphosphatasePP-Z
gene_5014	expressedprotein
gene_5024	hypotheticalprotein
gene_721	hypotheticalprotein
gene_5030	Pleckstrinhomologydomain-domaincontainingprotein
gene_5033	hsp90-likeprotein
gene_5041	canalicularmultispecificorganicaniontransporter1
gene_5045	hypotheticalprotein
gene_5050	copper-translocatingP-typeATPase
gene_5052	Asparticpeptidasedomain-containingprotein
gene_5055	Aldehyde/histidinoldehydrogenase
gene_5078	hypotheticalprotein
gene_5082	expressedprotein
gene_5085	SETdomain-containingproteinRMS1
gene_5088	TranscriptionfactorOpi1-domaincontainingprotein
gene_5091	Histoneacetylationprotein-domaincontainingprotein
gene_5092	RNaseIIIdomain-containingprotein
gene_5095	2Fe-2Siron-sulfurclusterbindingdomain-containingprotein
gene_729	CoA-transferasefamilyIIIdomain-containingprotein
gene_5105	hypotheticalprotein
gene_5107	hypotheticalprotein
gene_731	ATPase%2CAFG1-likeprotein
gene_5108	Poly(ADP-ribose)polymerasecatalyticdomain-domaincontainingprotein
gene_5109	cytochromeP45076C2
gene_5113	expressedprotein
gene_5115	alpha-ketoglutarate-dependentsulfonatedioxygenase
gene_5119	expressedprotein
gene_733	expressedprotein
gene_5129	GTPcyclohydrolase1type2/Nif3
gene_5134	hypotheticalprotein
gene_736	hypotheticalprotein
gene_5136	ADP-ribosylglycohydrolase-domaincontainingprotein
gene_5137	Proteinofunknownfunction(DUF1308)-domaincontainingprotein
gene_5140	Generalsubstratetransporter
gene_5145	expressedprotein
gene_5144	ribose-5-phosphateisomeraseB
gene_5143	dihydroxyacetonekinase
gene_5147	Proteinofunknownfunction(DUF1688)-domaincontainingprotein
gene_5150	UBXdomain-containingprotein
gene_5154	hypotheticalprotein
gene_5164	Phosphoenolpyruvatephosphomutase-domaincontainingprotein
gene_5165	hypotheticalprotein
gene_5162	Majorfacilitatorsuperfamilydomain-containingprotein
gene_5167	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_5172	SGNHhydrolase-typeesterasedomain-containingprotein
gene_5173	tRNA-splicingendonucleasesubunitSen2
gene_5180	pantothenatetransporterliz1
gene_5187	expressedprotein
gene_5186	hypotheticalprotein
gene_5192	GCD14protein
gene_5207	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_5208	WSCdomain-containingprotein
gene_5214	hypotheticalprotein
gene_5218	dipeptidylaminopeptidaseB
gene_5219	hypotheticalprotein
gene_5222	chitinase
gene_5224	hypotheticalprotein
gene_5239	carboxypeptidasecpdS
gene_5238	expressedprotein
gene_5241	expressedprotein
gene_5242	expressedprotein
gene_5244	hypotheticalprotein
gene_5245	hypotheticalprotein
gene_5256	expressedprotein
gene_5259	expressedprotein
gene_5257	hypotheticalprotein
gene_5260	EXSfamily-domaincontainingprotein
gene_5264	zinccarboxypeptidaseA
gene_5276	hypotheticalprotein
gene_750	tyrosyl-DNAphosphodiesterase
gene_5280	hypotheticalprotein
gene_5284	expressedprotein
gene_748	hypotheticalprotein
gene_5289	C6zincfingerdomain-containingprotein
gene_5293	ATP-dependentbileacidpermease
gene_5296	orotidine5'-monophosphatedecarboxylase
gene_5297	hypotheticalprotein
gene_5300	expressedprotein
gene_5301	homeoprotein
gene_5303	cullin-associatedNEDD8-dissociatedprotein
gene_5304	expressedprotein
gene_5305	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_5308	hypotheticalprotein
gene_5315	Domainofunknownfunction(DUF3425)-domaincontainingprotein
gene_5317	expressedprotein
gene_5320	Domainofunknownfunction(DUF3328)-domaincontainingprotein
gene_5319	fungal-specifictranscriptionfactordomain-containingprotein
gene_5326	hypotheticalprotein
gene_5324	Thioredoxin-likefold
gene_5325	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_5322	expressedprotein
gene_5332	alkalineproteinase
gene_5335	expressedprotein
gene_5341	Domainofunknownfunction(DUF3425)-domaincontainingprotein
gene_753	Carbonicanhydrase
gene_5350	hypotheticalprotein
gene_5356	ConcanavalinA-likelectin/glucanasedomain-containingprotein
gene_5361	expressedprotein
gene_5363	reticulon-4-interactingprotein
gene_5365	SacIhomologydomain-domaincontainingprotein
gene_5366	Rab5-likeproteinypt5
gene_5368	hypotheticalprotein
gene_5367	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_5373	expressedprotein
gene_5377	mitochondrialchaperoneBCS1
gene_5379	proteinphosphatase2AregulatoryBsubunit
gene_756	GTPase-activatingproteinGYP5
gene_5381	hypotheticalprotein
gene_5382	typeIinositol-1%2C4%2C5-trisphosphate5-phosphataseCVP2
gene_5383	ornithinedecarboxylase
gene_5384	hypotheticalprotein
gene_5387	carboxypeptidaseY
gene_5386	Mss4-likeprotein
gene_5390	putativequinoneoxidoreductase
gene_5395	FADdependentoxidoreductase
gene_5399	calreticulin
gene_5402	hypotheticalprotein
gene_5401	hypotheticalprotein
gene_5412	WSCdomain-domaincontainingprotein
gene_5416	Mitochondrialcarrierdomain-containingprotein
gene_5417	hypotheticalprotein
gene_5419	SAMandPHdomain-containingprotein
gene_5421	expressedprotein
gene_5424	hypotheticalprotein
gene_5436	pre-mRNA-splicingfactorbrr2
gene_5437	hypotheticalprotein
gene_5441	hypotheticalprotein
gene_5442	expressedprotein
gene_762	expressedprotein
gene_5446	oxysterol-bindingprotein
gene_5449	fungal-specifictranscriptionfactordomain-containingprotein
gene_5448	ELMO/CED-12familyprotein
gene_5461	hypotheticalprotein
gene_5466	irononlyhydrogenaselargesubunitdomain-containingprotein
gene_5468	zincfingerprotein
gene_5469	ranGTPaseactivatingprotein1
gene_5470	expressedprotein
gene_5477	glycosylhydrolase
gene_765	tafazzin
gene_764	ActincorticalpatchSUR7/pH-responseregulatorPalI
gene_5481	dipeptidyl-peptidase
gene_5480	expressedprotein
gene_5488	hypotheticalprotein
gene_766	hypotheticalprotein
gene_5490	hypotheticalprotein
gene_5492	hypotheticalprotein
gene_5494	pH-responseregulatorproteinpalF/RIM8
gene_5495	celldivisioncontrolprotein
gene_5496	molybdenumcofactorsulfurase
gene_5501	hypotheticalprotein
gene_5502	hypotheticalprotein
gene_5505	Transientreceptorpotential(TRP)ionchannel-domaincontainingprotein
gene_5507	RNAmethylase
gene_5506	proteinphosphatasemethylesterase
gene_5510	ammoniumpermease
gene_5509	ribulose-phosphate3-epimerase
gene_5511	mediatorofRNApolymeraseIItranscriptionsubunit16
gene_769	Dihydropteroatesynthase-likeprotein
gene_5518	hypotheticalprotein
gene_5520	ChromatinremodellingcomplexRsc7/Swp82subunit-domaincontainingprotein
gene_5524	hypotheticalprotein
gene_5525	hypotheticalprotein
gene_5527	endopolyphosphatase
gene_5530	hypotheticalprotein
gene_5532	vacuolarproteinsorting-associatedprotein26B-B
gene_5533	NucleoporinNup120/160-domaincontainingprotein
gene_773	hypotheticalprotein
gene_5535	30kDaheatshockprotein
gene_5537	proteasomeA-typeandB-type
gene_5539	cationeffluxfamilyprotein
gene_5538	phosphatidylinositol3
gene_5543	6%2C7-dimethyl-8-ribityllumazinesynthase
gene_5548	TPRdomain-containingprotein
gene_5549	RWDdomain-domaincontainingprotein
gene_5553	Sybindin-likeprotein
gene_5555	Nbl1/BorealinNterminal-domaincontainingprotein
gene_5560	expressedprotein
gene_5561	NitrogenPermeaseregulatorofaminoacidtransportactivity3-domaincontainingprotein
gene_5562	helix-loop-helixDNA-bindingdomain-containingprotein
gene_5559	ethanolaminekinase
gene_5564	ladomainfamily
gene_5566	expressedprotein
gene_5565	hypotheticalprotein
gene_5570	expressedprotein
gene_5573	expressedprotein
gene_5574	hypotheticalprotein
gene_5576	hypotheticalprotein
gene_5577	Majorfacilitatorsuperfamilydomain-containingprotein
gene_5580	expressedprotein
gene_5585	Cyclin-likeprotein
gene_778	hypotheticalprotein
gene_779	expressedprotein
gene_5592	expressedprotein
gene_5595	MutSdomainV-domaincontainingprotein
gene_5596	ADP-ribosylationfactor
gene_5598	expressedprotein
gene_5597	hypotheticalprotein
gene_5599	proteinphosphatasePP2AregulatorysubunitB
gene_9	expressedprotein
gene_5602	SH3domain-containingprotein
gene_5605	expressedprotein
gene_5607	solutecarrierfamily25member38
gene_782	expressedprotein
gene_5608	hypotheticalprotein
gene_785	ABCtransporter
gene_784	diacylglycerolkinasecatalyticdomain-containingprotein
gene_5612	Mproteinrepeatprotein
gene_5613	WDdomain-containingprotein
gene_5623	S-adenosylmethioninedecarboxylase
gene_5625	hypotheticalprotein
gene_5632	GTPcyclohydrolaseI
gene_5633	hTAFII28-likeproteinconservedregion-domaincontainingprotein
gene_5635	PQlooprepeat-domaincontainingprotein
gene_5634	cellwallprotein
gene_5639	expressedprotein
gene_5642	expressedprotein
gene_5645	isoflavonereductasefamilyprotein
gene_5651	phosphatidylinositol-specificphospholipaseC
gene_5655	expressedprotein
gene_5654	hypotheticalprotein
gene_5659	D-isomerspecific2-hydroxyaciddehydrogenase%2CNADbindingdomain-domaincontainingprotein
gene_5661	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_5658	hypotheticalprotein
gene_5674	hypotheticalprotein
gene_5679	expressedprotein
gene_5682	expressedprotein
gene_5686	hypotheticalprotein
gene_5687	dihydroorotatedehydrogenase
gene_791	expressedprotein
gene_5691	expressedprotein
gene_5690	expressedprotein
gene_5694	AdaptinNterminalregion-domaincontainingprotein
gene_5695	RTA1likeprotein
gene_5700	hypotheticalprotein
gene_792	copper-transportingP-typeATPase
gene_5706	MAS1protein
gene_5707	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_5705	expressedprotein
gene_5703	expressedprotein
gene_5704	expressedprotein
gene_5708	uracilpermease
gene_5711	hypotheticalprotein
gene_795	Proteinkinase-likedomain-containingprotein
gene_5717	expressedprotein
gene_5716	DIE2/ALG10family-domaincontainingprotein
gene_5718	lipase
gene_5729	amineoxidase
gene_5732	hypotheticalprotein
gene_5735	TopoisomeraseII-associatedproteinPAT1
gene_5736	glycolipid2-alpha-mannosyltransferase
gene_5738	acyl-CoAdehydrogenase
gene_5739	expressedprotein
gene_5740	hypotheticalprotein
gene_5742	HAD-likedomain-containingprotein
gene_5743	Majorfacilitatorsuperfamilydomain-containingprotein
gene_5748	expressedprotein
gene_5746	FADdependentoxidoreductase
gene_5747	thioredoxin
gene_5750	MagnesiumtransporterNIPA-domaincontainingprotein
gene_5752	HORMAdomain-containingprotein
gene_5755	expressedprotein
gene_5762	SerinehydrolaseFSH
gene_5764	expressedprotein
gene_5766	ubiquitincarboxyl-terminalhydrolase
gene_5769	micro-fibrillar-associatedprotein1
gene_5770	DNApolymerasesubunitalphaB
gene_5775	phenylacetonemonooxygenase
gene_5774	expressedprotein
gene_799	hypotheticalprotein
gene_5779	exoglucanase
gene_5790	Aquaporin-likeprotein
gene_5797	dihydrodipicolinatesynthetasefamilyprotein
gene_5799	hypotheticalprotein
gene_5803	expressedprotein
gene_5808	Predictedcoiled-coilprotein(DUF2205)-domaincontainingprotein
gene_803	hypotheticalprotein
gene_5812	cytochromeP4503A13
gene_5813	expressedprotein
gene_5815	interferon-inducedGTP-bindingproteinMx
gene_5816	transmembraneadaptorErv26
gene_5822	hypotheticalprotein
gene_5825	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_806	hypotheticalprotein
gene_5826	hypotheticalprotein
gene_5828	ABCtransporter-likeprotein
gene_5833	hypotheticalprotein
gene_5835	hypotheticalprotein
gene_11	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_5838	family20glycosyltransferase
gene_805	expressedprotein
gene_5842	hypotheticalprotein
gene_5845	G-proteincoupledreceptor
gene_5844	expressedprotein
gene_5847	expressedprotein
gene_5851	hypotheticalprotein
gene_5852	Alpha/Betahydrolasefold
gene_5860	arabinogalactanendo-1%2C4-beta-galactosidase
gene_5864	expressedprotein
gene_5863	expressedprotein
gene_5865	hypotheticalprotein
gene_5869	translationinitiationfactoreIF-2Bsubunitdelta
gene_5873	NADH:ubiquinoneoxidoreductase13.4kDsubunit
gene_5872	NAD(P)transhydrogenase
gene_5884	hypotheticalprotein
gene_5887	50SribosomalproteinL4
gene_13	expressedprotein
gene_5886	bZIPtranscriptionfactor
gene_5888	Phosphatidylethanolamine-bindingproteinPEBP
gene_5889	hypotheticalprotein
gene_5894	expressedprotein
gene_5893	mannanendo-1%2C6-alpha-mannosidaseDCW1
gene_5895	COMPASS(ComplexproteinsassociatedwithSet1p)componentshg1-domaincontainingprotein
gene_5898	hypotheticalprotein
gene_5900	ribose-phosphatepyrophosphokinase
gene_5899	hypotheticalprotein
gene_5908	UBXdomain-containingprotein
gene_5909	Proteinkinase-likedomain-containingprotein
gene_5914	hypotheticalprotein
gene_5915	carboxylesterase
gene_5923	hypotheticalprotein
gene_815	PHD-fingerdomain-containingprotein
gene_5931	expressedprotein
gene_5932	PHO85cyclin-6
gene_5939	acetyl-lysinedeacetylase
gene_5942	IncreasedlossofmitochondrialDNAprotein1
gene_5941	N-acetyltransferaseBcomplex(NatB)noncatalyticsubunit-domaincontainingprotein
gene_5943	type-1proteinsgeranylgeranyltransferasesubunitbeta
gene_5945	subtilase
gene_5947	hypotheticalprotein
gene_5946	hypotheticalprotein
gene_819	transglutaminase-likesuperfamilyprotein
gene_5953	TBC1domainfamilymember12
gene_5958	metalloproteinase
gene_5961	zincfingerprotein
gene_5964	expressedprotein
gene_5987	Urb2/Npa2familyprotein
gene_5986	short-chaindehydrogenase
gene_823	expressedprotein
gene_826	cyclindomain-containingprotein
gene_6002	beta-galactosidase
gene_6001	expressedprotein
gene_6003	expressedprotein
gene_6004	expressedprotein
gene_6009	majorfacilitatorsuperfamilytransporter
gene_6008	Domainofunknownfunction(DUF3328)-domaincontainingprotein
gene_6012	hypotheticalprotein
gene_6013	MitochondrialproteinfromFMP27-domaincontainingprotein
gene_6015	RNArecognitionmotif-containingprotein
gene_6017	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_6018	NmrA-likeprotein
gene_6016	copperamineoxidase
gene_827	vacuolarproteinsorting-associatedprotein
gene_6022	AbscisicacidG-proteincoupledreceptor-domaincontainingprotein
gene_6024	expressedprotein
gene_6027	PeptideChainReleaseFactoreRF1/aRF1
gene_829	alcoholdehydrogenaseGroES-likedomain-containingprotein
gene_6043	hypotheticalprotein
gene_6046	expressedprotein
gene_6047	calcium/calmodulin-dependentproteinkinase
gene_6045	expressedprotein
gene_6051	meiosis-specifictranscriptionfactormei4
gene_6060	MYBandHSAdomain-containingprotein
gene_6061	ABC-2typetransporter-domaincontainingprotein
gene_6062	expressedprotein
gene_6066	NTF2andRRMdomain-containingprotein
gene_6070	hypotheticalprotein
gene_6071	alpha-amylaseAtype-3
gene_6073	irontransportmulticopperoxidaseFET3
gene_838	hypotheticalprotein
gene_6075	expressedprotein
gene_839	JmjCdomain-containingprotein
gene_6078	hypotheticalprotein
gene_842	heterokaryonincompatibilityprotein
gene_6089	expressedprotein
gene_6088	expressedprotein
gene_6094	Cullinbinding-domaincontainingprotein
gene_6100	hypotheticalprotein
gene_6103	hypotheticalprotein
gene_6104	expressedprotein
gene_6106	hypotheticalprotein
gene_6107	BRCA1Cterminusdomain-containingprotein
gene_6116	MYBDNA-bindingdomainprotein
gene_6115	expressedprotein
gene_6118	hypotheticalprotein
gene_6122	glycolipid2-alpha-mannosyltransferase
gene_6126	Domainofunknownfunction(DUF4604)-domaincontainingprotein
gene_851	expressedprotein
gene_6129	Oxo-4-hydroxy-4-carboxy-5-ureidoimidazolinedecarboxylase
gene_6130	cellcyclecontrolproteincwf8
gene_6137	WSCdomain-domaincontainingprotein
gene_6138	expressedprotein
gene_6143	pelota
gene_6142	GroES(chaperonin10)-likeprotein
gene_6144	WDrepeat-containingprotein
gene_6154	sarcosineoxidase
gene_6158	CytochromeP450
gene_6157	expressedprotein
gene_6163	Proteinofunknownfunction(DUF4449)-domaincontainingprotein
gene_6167	expressedprotein
gene_6166	expressedprotein
gene_6165	expressedprotein
