locus_name	CAZYName
gene_4211	NA
gene_4238	NA
gene_4250	NA
gene_4271	NA
gene_4300	NA
gene_4326	NA
gene_4327	NA
gene_4391	NA
gene_4435	NA
gene_4447	NA
gene_4448	NA
gene_4483	NA
gene_4509	NA
gene_4537	NA
gene_4538	NA
gene_4548	NA
gene_4552	NA
gene_4554	NA
gene_4608	NA
gene_4623	NA
gene_4630	NA
gene_4635	NA
gene_4636	NA
gene_4643	NA
gene_4656	NA
gene_4659	AA3_2
gene_4663	CBM1
gene_4664	NA
gene_4680	GH3
gene_4682	NA
gene_4708	NA
gene_4737	NA
gene_4739	NA
gene_4786	NA
gene_4805	NA
gene_4810	NA
gene_4821	NA
gene_4822	GH3
gene_4840	NA
gene_4841	NA
gene_4844	NA
gene_4852	NA
gene_4858	NA
gene_4868	NA
gene_4890	NA
gene_4914	NA
gene_4962	NA
gene_4977	NA
gene_5016	NA
gene_5031	NA
gene_5037	NA
gene_5060	NA
gene_5061	NA
gene_5073	NA
gene_5076	NA
gene_5079	NA
gene_5112	NA
gene_5139	NA
gene_5148	NA
gene_5151	NA
gene_5176	GH32
gene_5205	NA
gene_5228	NA
gene_5235	NA
gene_5253	NA
gene_5273	NA
gene_5281	NA
gene_5295	NA
gene_5313	NA
gene_5321	GH6
gene_5342	NA
gene_5347	NA
gene_5360	NA
gene_5376	NA
gene_5378	NA
gene_5392	CBM1
gene_5393	NA
gene_5404	NA
gene_5411	NA
gene_5418	NA
gene_5434	NA
gene_5435	NA
gene_5474	NA
gene_5476	NA
gene_5484	NA
gene_5485	NA
gene_5487	AA9
gene_5489	NA
gene_5517	NA
gene_5526	NA
gene_5551	NA
gene_5590	NA
gene_5697	NA
gene_5734	NA
gene_5771	NA
gene_5776	NA
gene_5786	NA
gene_5819	NA
gene_5823	NA
gene_5831	NA
gene_5832	NA
gene_5856	NA
gene_5896	NA
gene_5969	NA
gene_5970	CBM50
gene_5990	NA
gene_6006	NA
gene_6058	GH131
gene_6080	NA
gene_6091	NA
gene_6120	NA
gene_6125	NA
gene_6146	NA
gene_6159	NA
gene_6161	NA
gene_6217	NA
gene_6244	NA
gene_6275	NA
gene_6277	PL1_7
gene_6280	CBM1
gene_6286	NA
gene_6302	NA
gene_6303	NA
gene_6307	NA
gene_6309	NA
gene_6318	NA
gene_6361	NA
gene_6368	NA
gene_6382	NA
gene_6386	NA
gene_6432	NA
gene_6556	NA
gene_6562	NA
gene_6564	NA
gene_6582	NA
gene_6589	NA
gene_6601	CBM1
gene_6650	NA
gene_6656	NA
gene_6685	NA
gene_6777	NA
gene_6780	NA
gene_6865	NA
gene_6867	NA
gene_6885	NA
gene_6912	NA
gene_323	NA
gene_6959	NA
gene_6969	NA
gene_6985	NA
gene_7008	NA
gene_7013	NA
gene_7062	NA
gene_7063	NA
gene_7088	GH3
gene_7093	NA
gene_7132	NA
gene_7133	NA
gene_7152	NA
gene_7155	NA
gene_7214	NA
gene_7241	NA
gene_7263	NA
gene_7286	NA
gene_7294	NA
gene_7303	NA
gene_7307	NA
gene_7325	NA
gene_7335	NA
gene_7346	NA
gene_7349	NA
gene_7359	NA
gene_7370	NA
gene_7373	NA
gene_7378	NA
gene_7410	NA
gene_7423	NA
gene_7448	NA
gene_7452	CBM50
gene_7512	NA
gene_7515	NA
gene_7519	NA
gene_7524	NA
gene_7575	NA
gene_7595	NA
gene_7661	NA
gene_7693	NA
gene_7710	NA
gene_7724	GH154
gene_7728	NA
gene_7763	NA
gene_7783	NA
gene_7797	NA
gene_7836	NA
gene_7861	NA
gene_7875	NA
gene_7885	NA
gene_7921	NA
gene_7932	NA
gene_7964	NA
gene_7966	NA
gene_7970	NA
gene_7997	NA
gene_8016	NA
gene_8017	NA
gene_8022	NA
gene_8030	NA
gene_8033	NA
gene_8036	NA
gene_8041	GH27
gene_8042	NA
gene_8058	CE5
gene_8060	NA
gene_8065	NA
gene_8075	NA
gene_8117	NA
gene_8127	NA
gene_8139	NA
gene_8191	NA
gene_8194	NA
gene_8263	NA
gene_8284	NA
gene_8305	NA
gene_8325	NA
gene_8373	NA
gene_8456	NA
gene_8478	NA
gene_8484	NA
gene_8527	NA
gene_8557	NA
gene_8572	NA
gene_8596	NA
gene_8653	NA
gene_8659	NA
gene_8661	NA
gene_8711	GH132
gene_8719	NA
gene_8795	NA
gene_8798	NA
gene_8811	NA
gene_8813	NA
gene_8890	NA
gene_8914	AA1_2
gene_8947	CBM12
gene_8974	NA
gene_8975	NA
gene_8978	NA
gene_8980	NA
gene_9003	NA
gene_9006	NA
gene_9042	NA
gene_9052	NA
gene_9062	NA
gene_9076	NA
gene_9108	NA
gene_9138	NA
gene_9148	GH18
gene_9184	NA
gene_9197	NA
gene_9198	NA
gene_9215	NA
gene_9221	NA
gene_9223	NA
gene_9246	NA
gene_9249	NA
gene_9300	NA
gene_9313	NA
gene_9337	NA
gene_9372	NA
gene_9403	NA
gene_9413	NA
gene_9444	NA
gene_9469	NA
gene_9512	NA
gene_9518	NA
gene_9533	NA
gene_9569	GH78
gene_9593	GT39
gene_9622	NA
gene_9623	NA
gene_9665	GT9
gene_9671	NA
gene_9673	CBM1
gene_9680	NA
gene_9686	NA
gene_9692	NA
gene_9720	NA
gene_9721	NA
gene_9723	NA
gene_9748	GT8
gene_9755	NA
gene_9756	NA
gene_9799	NA
gene_9814	NA
gene_9825	NA
gene_9828	NA
gene_9865	NA
gene_9941	NA
gene_9961	NA
gene_9973	NA
gene_9977	NA
gene_10006	NA
gene_10016	NA
gene_10017	NA
gene_10026	NA
gene_10071	NA
gene_10081	NA
gene_10095	NA
gene_10121	NA
gene_10131	NA
gene_10134	NA
gene_10171	NA
gene_10189	NA
gene_10190	AA9
gene_10197	NA
gene_10200	NA
gene_10207	NA
gene_10219	NA
gene_10279	NA
gene_10286	NA
gene_10290	NA
gene_10294	NA
gene_10308	NA
gene_10348	NA
gene_10371	NA
gene_10377	NA
gene_10427	NA
gene_10451	NA
gene_10460	NA
gene_10467	NA
gene_10501	NA
gene_10508	NA
gene_10517	NA
gene_10526	NA
gene_10597	NA
gene_10635	GT1
gene_10659	NA
gene_10664	NA
gene_10666	NA
gene_10710	NA
gene_10714	NA
gene_10717	NA
gene_10718	NA
gene_10727	NA
gene_10747	NA
gene_10769	NA
gene_10772	NA
gene_10795	NA
gene_10799	NA
gene_10801	NA
gene_10802	NA
gene_10819	NA
gene_10824	NA
gene_10834	NA
gene_10863	NA
gene_10864	NA
gene_10913	NA
gene_10919	NA
gene_10962	GH16_3
gene_10987	NA
gene_10996	NA
gene_11002	NA
gene_11027	NA
gene_11057	NA
gene_11069	NA
gene_11085	NA
gene_11115	NA
gene_11138	NA
gene_11143	NA
gene_11157	NA
gene_11187	NA
gene_11216	AA3_2
gene_11224	NA
gene_11241	NA
gene_11271	GH18
gene_11288	NA
gene_11294	GH5_11
gene_11310	NA
gene_11334	GT4
gene_11340	NA
gene_11353	NA
gene_11364	NA
gene_11443	NA
gene_11444	NA
gene_11458	NA
gene_11471	NA
gene_11482	NA
gene_11499	NA
gene_11524	NA
gene_11528	NA
gene_11540	NA
gene_11542	NA
gene_11571	NA
gene_11618	NA
gene_11637	NA
gene_11673	NA
gene_11694	NA
gene_11695	NA
gene_11708	NA
gene_11743	NA
gene_11823	NA
gene_11873	NA
gene_11925	NA
gene_11939	NA
gene_11944	NA
gene_11946	NA
gene_11950	NA
gene_11969	NA
gene_12129	NA
gene_12187	NA
gene_12259	CBM13
gene_12303	NA
gene_12331	NA
gene_12344	GH1
gene_12368	CE16
gene_12376	NA
gene_12377	GT1
gene_12380	NA
gene_12402	NA
gene_12430	NA
gene_12435	NA
gene_12440	NA
gene_12443	NA
gene_12474	NA
gene_12493	NA
gene_12495	NA
gene_12525	NA
gene_12565	NA
gene_12579	NA
gene_12583	NA
gene_12594	NA
gene_12595	NA
gene_12607	NA
gene_12609	NA
gene_12649	NA
gene_12653	NA
gene_12699	NA
gene_12708	NA
gene_12714	GH43_14
gene_12739	NA
gene_12740	NA
gene_12752	NA
gene_12763	NA
gene_12789	NA
gene_12810	NA
gene_12846	NA
gene_12867	NA
gene_12872	NA
gene_12896	NA
gene_12897	NA
gene_12901	GT76
gene_12904	GH3
gene_12905	NA
gene_12910	NA
gene_12915	NA
gene_12916	NA
gene_12918	NA
gene_12924	NA
gene_12929	NA
gene_12938	GH35
gene_12986	NA
gene_13005	NA
gene_13006	NA
gene_13010	NA
gene_13014	NA
gene_13047	NA
gene_13051	NA
gene_13070	NA
gene_13071	NA
gene_13088	NA
gene_13109	NA
gene_13111	NA
gene_13114	NA
gene_13122	NA
gene_13127	NA
gene_13170	NA
gene_13172	NA
gene_13175	NA
gene_13194	NA
gene_13195	NA
gene_13209	NA
gene_13218	NA
gene_13234	NA
gene_13246	NA
gene_13249	NA
gene_13255	NA
gene_13258	NA
gene_13283	NA
gene_13304	NA
gene_13316	NA
gene_13324	NA
gene_13330	NA
gene_13347	NA
gene_13348	NA
gene_13354	NA
gene_13358	NA
gene_13361	NA
gene_13373	NA
gene_13374	NA
gene_13392	NA
gene_13422	NA
gene_13428	NA
gene_13432	NA
gene_13437	NA
gene_13472	NA
gene_13557	NA
gene_13558	NA
gene_13575	NA
gene_13596	NA
gene_13642	NA
gene_13648	CE15
gene_13651	NA
gene_13671	GT1
gene_13679	NA
gene_13691	NA
gene_13704	NA
gene_13713	NA
gene_13717	NA
gene_13718	NA
gene_13733	NA
gene_12	NA
gene_15	NA
gene_18	NA
gene_29	GH105
gene_56	NA
gene_79	CE8
gene_99	NA
gene_113	NA
gene_168	NA
gene_171	NA
gene_191	NA
gene_192	NA
gene_203	NA
gene_218	NA
gene_220	NA
gene_222	NA
gene_224	NA
gene_243	NA
gene_255	NA
gene_283	NA
gene_286	NA
gene_287	NA
gene_288	NA
gene_299	NA
gene_308	NA
gene_330	NA
gene_331	NA
gene_347	GH43_24
gene_359	NA
gene_369	NA
gene_382	NA
gene_396	NA
gene_400	NA
gene_440	NA
gene_457	PL3_2
gene_475	NA
gene_479	NA
gene_482	NA
gene_487	NA
gene_497	NA
gene_499	NA
gene_510	NA
gene_516	NA
gene_521	NA
gene_524	NA
gene_534	NA
gene_546	NA
gene_554	GH18
gene_566	NA
gene_593	NA
gene_598	NA
gene_719	NA
gene_738	NA
gene_760	GH76
gene_797	NA
gene_810	NA
gene_818	NA
gene_824	NA
gene_831	NA
gene_832	NA
gene_836	NA
gene_843	NA
gene_846	NA
gene_850	NA
gene_861	CE12
gene_939	NA
gene_955	NA
gene_981	CBM1
gene_983	NA
gene_985	NA
gene_986	NA
gene_1019	NA
gene_1029	NA
gene_1032	NA
gene_1055	GH16_3
gene_1058	NA
gene_1060	NA
gene_1077	NA
gene_1112	PL4_1
gene_1122	NA
gene_1125	NA
gene_1126	NA
gene_1132	NA
gene_1133	CE0
gene_1141	NA
gene_1145	NA
gene_1157	NA
gene_1188	NA
gene_1200	NA
gene_1210	NA
gene_1229	CBM73
gene_1231	NA
gene_1243	NA
gene_1258	GH43_14
gene_1272	NA
gene_1356	NA
gene_1358	NA
gene_1368	NA
gene_1419	NA
gene_1449	GH132
gene_1461	NA
gene_1466	NA
gene_1530	NA
gene_1540	NA
gene_1562	NA
gene_1582	NA
gene_1681	NA
gene_1682	NA
gene_1686	NA
gene_1703	NA
gene_1705	NA
gene_1706	NA
gene_1811	NA
gene_1813	NA
gene_1868	NA
gene_1897	NA
gene_1905	NA
gene_1910	NA
gene_1913	NA
gene_1952	NA
gene_1965	NA
gene_1972	NA
gene_2005	NA
gene_2074	NA
gene_2082	NA
gene_2086	NA
gene_2100	NA
gene_2121	CBM1
gene_2148	NA
gene_2184	NA
gene_2246	NA
gene_2302	NA
gene_2321	NA
gene_2331	NA
gene_2345	NA
gene_2352	GH1
gene_2354	NA
gene_2355	NA
gene_2356	NA
gene_2357	NA
gene_2369	NA
gene_2371	CE12
gene_2395	CBM1
gene_2399	NA
gene_2401	NA
gene_2413	NA
gene_2416	NA
gene_2443	NA
gene_2451	NA
gene_2452	CE4
gene_2456	NA
gene_2463	NA
gene_2474	NA
gene_2478	NA
gene_2496	NA
gene_2505	NA
gene_2510	NA
gene_2513	GT1
gene_2514	NA
gene_2534	NA
gene_2538	GH24
gene_335	NA
gene_2553	NA
gene_2568	NA
gene_2577	NA
gene_2586	NA
gene_2591	NA
gene_2606	GH27
gene_2607	NA
gene_2613	NA
gene_2628	NA
gene_2629	NA
gene_2631	NA
gene_2644	AA4
gene_2645	NA
gene_2646	NA
gene_2649	NA
gene_2652	NA
gene_2672	NA
gene_2677	NA
gene_2682	NA
gene_2684	NA
gene_2685	NA
gene_2693	NA
gene_2710	NA
gene_2717	NA
gene_2728	NA
gene_2801	NA
gene_2831	GH5_15
gene_2837	NA
gene_2840	GH31_3
gene_2871	NA
gene_2874	NA
gene_2885	NA
gene_2894	NA
gene_2896	NA
gene_2898	NA
gene_2901	AA3_2
gene_2904	NA
gene_2910	NA
gene_2916	NA
gene_2956	NA
gene_2961	NA
gene_2970	AA3_2
gene_2977	NA
gene_2985	NA
gene_2988	NA
gene_2992	NA
gene_3005	NA
gene_3006	NA
gene_3009	NA
gene_3039	NA
gene_3123	NA
gene_3191	NA
gene_3205	NA
gene_3221	NA
gene_3235	NA
gene_3241	NA
gene_3244	NA
gene_3291	NA
gene_3294	NA
gene_3297	GH28
gene_3300	NA
gene_3302	NA
gene_3306	NA
gene_3321	NA
gene_3322	NA
gene_3325	NA
gene_3330	NA
gene_3375	NA
gene_3378	NA
gene_3386	NA
gene_3413	AA9
gene_3476	NA
gene_3518	NA
gene_3541	NA
gene_3547	CBM50
gene_3595	NA
gene_3604	NA
gene_3660	NA
gene_3674	NA
gene_3677	NA
gene_3704	NA
gene_3714	CBM13
gene_3744	NA
gene_3747	NA
gene_3755	GH15
gene_3759	GH100
gene_3766	NA
gene_3772	NA
gene_3773	NA
gene_3798	NA
gene_3799	NA
gene_3905	NA
gene_3910	NA
gene_3918	GT31
gene_3925	NA
gene_3985	NA
gene_4003	NA
gene_4017	GH3
gene_4024	NA
gene_4035	NA
gene_4055	NA
gene_4086	NA
gene_4100	NA
gene_4104	NA
gene_4105	GH78
gene_4110	NA
gene_4112	NA
gene_4151	NA
gene_4160	NA
gene_4163	NA
gene_4164	NA
gene_4178	NA
gene_4216	NA
gene_4218	GT2
gene_4221	NA
gene_4226	NA
gene_4263	NA
gene_4273	NA
gene_4318	NA
gene_337	NA
gene_4322	NA
gene_4333	NA
gene_4335	NA
gene_4339	NA
gene_4347	NA
gene_4349	NA
gene_4356	NA
gene_4410	NA
gene_4423	NA
gene_4474	NA
gene_4514	NA
gene_4551	NA
gene_4563	NA
gene_4567	NA
gene_4572	NA
gene_4575	NA
gene_4611	NA
gene_4622	NA
gene_4625	NA
gene_4637	NA
gene_4639	NA
gene_4660	NA
gene_4662	NA
gene_4675	NA
gene_4766	NA
gene_4799	NA
gene_4806	NA
gene_4832	NA
gene_4833	NA
gene_4834	NA
gene_4839	PL3_2
gene_4842	NA
gene_4843	NA
gene_4864	NA
gene_4871	NA
gene_4900	NA
gene_4903	NA
gene_336	NA
gene_4935	NA
gene_5019	NA
gene_5022	NA
gene_5039	GH5_15
gene_5042	NA
gene_5051	NA
gene_5062	NA
gene_5065	NA
gene_5071	AA5_2
gene_5098	CBM1
gene_5110	NA
gene_5126	NA
gene_5131	NA
gene_5135	NA
gene_5141	NA
gene_5157	NA
gene_5175	NA
gene_5197	GH43_24
gene_5198	NA
gene_5200	NA
gene_5210	NA
gene_5232	NA
gene_5247	NA
gene_5249	NA
gene_5277	NA
gene_5287	NA
gene_338	NA
gene_5323	NA
gene_5338	NA
gene_5351	NA
gene_5371	NA
gene_5388	NA
gene_5467	NA
gene_5504	NA
gene_5516	NA
gene_5544	NA
gene_5616	NA
gene_5664	AA4
gene_5668	NA
gene_5683	NA
gene_5720	NA
gene_5725	CBM50
gene_339	NA
gene_5733	NA
gene_5753	NA
gene_5756	NA
gene_5761	NA
gene_5780	NA
gene_5792	NA
gene_5794	NA
gene_5795	NA
gene_5798	AA9
gene_5814	NA
gene_5818	NA
gene_5830	AA0
gene_5854	NA
gene_5857	AA3
gene_5859	NA
gene_5862	NA
gene_5881	NA
gene_5883	NA
gene_5905	GH28
gene_5926	NA
gene_5936	PL1_7
gene_5954	NA
gene_5992	NA
gene_6005	NA
gene_6020	NA
gene_6021	NA
gene_6038	NA
gene_6068	NA
gene_6079	NA
gene_6084	NA
gene_6086	NA
gene_6087	NA
gene_6108	GT2
gene_6111	NA
gene_6148	NA
gene_6150	NA
gene_6204	NA
gene_6205	NA
gene_6207	NA
gene_6238	NA
gene_6241	GH105
gene_6243	CBM1
gene_6261	NA
gene_6306	CBM2
gene_6323	NA
gene_6334	NA
gene_6345	NA
gene_6352	NA
gene_6355	NA
gene_6362	NA
gene_6364	NA
gene_6405	NA
gene_6441	NA
gene_6448	NA
gene_6450	NA
gene_6453	NA
gene_6455	NA
gene_6458	CBM1
gene_6462	NA
gene_6470	AA14
gene_6509	NA
gene_6526	NA
gene_6527	NA
gene_6532	NA
gene_6533	CBM1
gene_6546	NA
gene_6560	NA
gene_6580	NA
gene_6610	NA
gene_6613	NA
gene_6700	NA
gene_6723	NA
gene_6750	AA1_3
gene_6779	NA
gene_6784	NA
gene_6805	NA
gene_6840	CE0
gene_6843	GH36
gene_6850	NA
gene_6854	NA
gene_6881	NA
gene_6883	NA
gene_6926	NA
gene_6967	NA
gene_6976	NA
gene_6989	NA
gene_7010	NA
gene_7016	NA
gene_7044	NA
gene_7048	NA
gene_7050	GH78
gene_7126	NA
gene_7147	NA
gene_7154	NA
gene_7181	NA
gene_7183	NA
gene_7215	NA
gene_343	NA
gene_7250	NA
gene_7256	GH5_5
gene_7264	NA
gene_7283	NA
gene_7292	NA
gene_342	NA
gene_7327	NA
gene_7333	CE5
gene_7345	NA
gene_7353	NA
gene_7355	GT31
gene_7365	NA
gene_7375	NA
gene_7392	NA
gene_7397	NA
gene_7398	NA
gene_7404	NA
gene_7442	NA
gene_7443	NA
gene_7444	NA
gene_7447	GH18
gene_7451	NA
gene_7461	NA
gene_7473	NA
gene_7478	NA
gene_7482	NA
gene_7484	NA
gene_7488	NA
gene_7509	NA
gene_7525	NA
gene_7581	NA
gene_7591	NA
gene_7598	NA
gene_345	NA
gene_7679	NA
gene_7689	NA
gene_7725	NA
gene_7751	NA
gene_7761	NA
gene_7762	NA
gene_7781	NA
gene_7788	NA
gene_7795	NA
gene_7799	NA
gene_7826	NA
gene_7856	NA
gene_7869	NA
gene_7906	PL3_2
gene_7911	NA
gene_7913	NA
gene_7915	NA
gene_7928	NA
gene_7929	NA
gene_7955	NA
gene_7965	AA3
gene_7969	NA
gene_7972	NA
gene_7988	NA
gene_8000	NA
gene_8018	NA
gene_8021	NA
gene_8028	NA
gene_8037	NA
gene_8053	NA
gene_8054	NA
gene_8073	GH6
gene_8074	NA
gene_8082	AA9
gene_8085	NA
gene_8096	NA
gene_8121	GH32
gene_8124	NA
gene_8136	NA
gene_8137	PL1_2
gene_8154	NA
gene_8176	NA
gene_8192	NA
gene_8204	NA
gene_8214	NA
gene_8257	NA
gene_8258	GH18
gene_8259	NA
gene_8260	NA
gene_8264	NA
gene_8267	NA
gene_8279	NA
gene_8286	NA
gene_8293	NA
gene_8297	GH128
gene_8310	NA
gene_8311	NA
gene_8313	NA
gene_8316	NA
gene_8323	NA
gene_8334	NA
gene_8342	NA
gene_8343	NA
gene_8345	NA
gene_8352	NA
gene_8353	NA
gene_8355	NA
gene_8362	GH35
gene_8363	NA
gene_8383	NA
gene_8398	GT8
gene_8413	NA
gene_8423	NA
gene_8424	NA
gene_8426	NA
gene_8427	NA
gene_8434	NA
gene_8444	NA
gene_8447	NA
gene_8451	NA
gene_8454	NA
gene_8455	AA3_1
gene_8459	NA
gene_8461	NA
gene_8462	GH78
gene_8465	NA
gene_8499	NA
gene_8505	NA
gene_8547	NA
gene_8577	NA
gene_8580	GH31_3
gene_8637	NA
gene_8642	NA
gene_8658	NA
gene_8660	GH43_14
gene_8675	NA
gene_8685	NA
gene_8695	NA
gene_8696	NA
gene_8699	NA
gene_8736	NA
gene_8750	NA
gene_8751	NA
gene_8758	NA
gene_8769	NA
gene_8833	NA
gene_8861	NA
gene_8891	NA
gene_8902	NA
gene_8911	NA
gene_8913	NA
gene_8916	NA
gene_8930	NA
gene_8936	NA
gene_8939	NA
gene_9012	NA
gene_9028	NA
gene_9090	NA
gene_9091	GH5_15
gene_9094	GH55_2
gene_9105	GH18
gene_9106	NA
gene_9142	NA
gene_9167	NA
gene_9181	NA
gene_9188	GH43_34
gene_9189	AA16
gene_9190	CBM1
gene_9237	NA
gene_9251	NA
gene_9331	NA
gene_9370	NA
gene_9386	NA
gene_9426	NA
gene_9435	NA
gene_9450	NA
gene_9530	NA
gene_9535	NA
gene_9536	NA
gene_9547	NA
gene_9549	NA
gene_9595	NA
gene_9598	NA
gene_9607	NA
gene_9628	NA
gene_9634	NA
gene_9638	NA
gene_9683	NA
gene_9697	NA
gene_9733	NA
gene_9738	NA
gene_9764	GH0
gene_9769	NA
gene_9779	NA
gene_9783	NA
gene_9790	NA
gene_9855	NA
gene_9901	GH28
gene_9967	NA
gene_9975	NA
gene_10025	NA
gene_10032	NA
gene_10055	NA
gene_10085	NA
gene_10112	NA
gene_10132	NA
gene_10133	NA
gene_10137	PL3_2
gene_10139	NA
gene_10143	NA
gene_10155	NA
gene_10204	NA
gene_10225	NA
gene_10230	NA
gene_10239	NA
gene_10248	NA
gene_10250	GH55_2
gene_10258	NA
gene_10267	NA
gene_10268	NA
gene_10270	NA
gene_10296	NA
gene_10305	NA
gene_10317	CE16
gene_10318	AA9
gene_10331	NA
gene_10333	NA
gene_10340	NA
gene_10342	NA
gene_10355	NA
gene_10357	NA
gene_10363	AA3_2
gene_10416	NA
gene_10424	NA
gene_10448	NA
gene_10452	CBM1
gene_10454	NA
gene_10476	NA
gene_10479	GH17
gene_10494	NA
gene_10500	NA
gene_352	NA
gene_10535	NA
gene_10537	NA
gene_10542	NA
gene_10543	NA
gene_10546	NA
gene_10554	NA
gene_10555	NA
gene_10588	NA
gene_10605	NA
gene_10609	NA
gene_10610	NA
gene_10619	NA
gene_10620	NA
gene_10626	GH105
gene_10627	GH43_14
gene_10651	NA
gene_10656	GH5_22
gene_10661	NA
gene_10679	NA
gene_10688	NA
gene_10690	NA
gene_10695	PL3_2
gene_10704	NA
gene_10706	NA
gene_10748	NA
gene_10752	NA
gene_10754	NA
gene_10771	NA
gene_10775	NA
gene_10808	NA
gene_10818	AA9
gene_10823	NA
gene_10836	NA
gene_10841	CBM24
gene_10849	NA
gene_10873	GH43_14
gene_10874	NA
gene_10963	NA
gene_10965	NA
gene_10966	NA
gene_10969	NA
gene_11015	NA
gene_11019	NA
gene_11021	NA
gene_11025	NA
gene_11026	AA3
gene_11028	NA
gene_11032	NA
gene_11033	NA
gene_11039	GH3
gene_11044	NA
gene_11060	NA
gene_11072	NA
gene_11077	NA
gene_11082	NA
gene_11093	NA
gene_11109	NA
gene_11118	NA
gene_11121	NA
gene_11124	NA
gene_11159	NA
gene_11200	NA
gene_11229	NA
gene_11349	NA
gene_11424	GH18
gene_11449	NA
gene_11450	NA
gene_11461	GT1
gene_11467	NA
gene_11473	NA
gene_11507	NA
gene_11534	NA
gene_11537	NA
gene_11556	NA
gene_11585	NA
gene_11594	NA
gene_11596	GH3
gene_11601	NA
gene_11602	NA
gene_11628	NA
gene_11642	NA
gene_11652	NA
gene_11661	NA
gene_11679	GT90
gene_11682	NA
gene_11725	NA
gene_11729	NA
gene_11746	NA
gene_11757	NA
gene_11758	NA
gene_11763	NA
gene_11774	NA
gene_11776	NA
gene_11778	NA
gene_11785	GT8
gene_11816	NA
gene_354	NA
gene_11868	NA
gene_11871	NA
gene_11895	NA
gene_11951	NA
gene_11952	NA
gene_11953	CBM24
gene_353	NA
gene_12014	GH43_14
gene_12037	NA
gene_12039	NA
gene_12059	NA
gene_12061	NA
gene_12089	NA
gene_12125	NA
gene_12137	NA
gene_12189	NA
gene_12243	NA
gene_12257	NA
gene_12263	NA
gene_12264	NA
gene_12287	NA
gene_12291	NA
gene_12315	NA
gene_12327	NA
gene_12336	NA
gene_12337	NA
gene_12341	NA
gene_12342	NA
gene_12354	NA
gene_12357	NA
gene_12367	NA
gene_12381	NA
gene_12392	NA
gene_12400	NA
gene_12404	NA
gene_12419	NA
gene_12421	NA
gene_12436	NA
gene_12438	NA
gene_12456	NA
gene_12476	NA
gene_12485	NA
gene_12543	NA
gene_12577	NA
gene_12589	NA
gene_12654	AA3_1
gene_12663	NA
gene_12680	GT1
gene_12688	NA
gene_12716	GH1
gene_12719	NA
gene_12777	CE0
gene_12795	NA
gene_12826	NA
gene_12836	AA9
gene_12840	GH18
gene_12908	NA
gene_12976	NA
gene_12983	NA
gene_12988	NA
gene_12992	NA
gene_12993	NA
gene_13012	GH78
gene_13034	GH12
gene_13044	NA
gene_13048	NA
gene_13056	NA
gene_13081	NA
gene_13087	NA
gene_13089	CBM35
gene_13090	NA
gene_13099	NA
gene_13112	NA
gene_13115	NA
gene_13118	NA
gene_13125	NA
gene_13129	NA
gene_13131	NA
gene_13135	NA
gene_13148	NA
gene_13153	NA
gene_13155	NA
gene_13157	NA
gene_13168	GT0
gene_13178	NA
gene_13196	NA
gene_13197	NA
gene_13227	NA
gene_13243	NA
gene_13256	NA
gene_13262	NA
gene_13263	NA
gene_13264	NA
gene_13267	NA
gene_13286	NA
gene_13288	NA
gene_13301	NA
gene_13318	NA
gene_13341	NA
gene_13353	CE0
gene_13375	CBM18
gene_13386	NA
gene_13387	NA
gene_13415	NA
gene_13424	NA
gene_13434	GH78
gene_13441	NA
gene_13451	NA
gene_13455	NA
gene_13466	NA
gene_13480	NA
gene_13509	NA
gene_13526	NA
gene_13615	NA
gene_13620	NA
gene_13626	NA
gene_13683	NA
gene_13694	NA
gene_13699	NA
gene_13707	NA
gene_13744	NA
gene_13745	NA
gene_356	NA
gene_360	AA3_3
gene_361	NA
gene_366	NA
gene_377	NA
gene_378	NA
gene_380	NA
gene_383	NA
gene_384	NA
gene_386	NA
gene_388	NA
gene_394	NA
gene_399	NA
gene_408	NA
gene_417	NA
gene_418	NA
gene_422	NA
gene_431	NA
gene_434	NA
gene_442	NA
gene_445	NA
gene_447	NA
gene_451	NA
gene_468	NA
gene_474	NA
gene_489	NA
gene_488	NA
gene_495	NA
gene_496	NA
gene_509	NA
gene_3028	NA
gene_3030	NA
gene_3029	NA
gene_3034	NA
gene_3032	NA
gene_3033	NA
gene_3036	NA
gene_3046	NA
gene_515	NA
gene_3048	NA
gene_3050	NA
gene_3049	NA
gene_3051	NA
gene_3052	NA
gene_3054	NA
gene_3056	NA
gene_3061	NA
gene_3064	NA
gene_3066	NA
gene_3070	NA
gene_3069	NA
gene_3074	NA
gene_3076	NA
gene_3078	NA
gene_3079	NA
gene_3081	NA
gene_3082	NA
gene_3087	NA
gene_3086	NA
gene_3088	NA
gene_3094	GT39
gene_3097	NA
gene_3098	NA
gene_3099	NA
gene_526	NA
gene_3104	NA
gene_3103	NA
gene_3108	CE12
gene_3111	NA
gene_3112	NA
gene_3113	NA
gene_3115	NA
gene_528	CBM50
gene_3118	NA
gene_3119	NA
gene_3121	NA
gene_3126	NA
gene_3125	NA
gene_3132	NA
gene_3135	NA
gene_3137	NA
gene_3141	NA
gene_3144	NA
gene_3145	NA
gene_3151	NA
gene_3152	NA
gene_3153	NA
gene_3156	NA
gene_3159	NA
gene_3162	NA
gene_3163	NA
gene_3164	NA
gene_3169	NA
gene_3170	NA
gene_538	NA
gene_3175	NA
gene_3180	NA
gene_544	NA
gene_543	NA
gene_3185	NA
